data,hora,t,prec,q_obs
1/12/2004,0.708333333,20006.5,0.6,0.17799564
1/12/2004,0.729166667,20007,2.6,0.175877079
1/12/2004,0.75,20007.5,0,0.177286632
1/12/2004,0.770833333,20008,0,0.179422172
1/12/2004,0.791666667,20008.5,0,0.18013972
1/12/2004,0.8125,20009,0,0.180860138
1/12/2004,0.833333333,20009.5,0,0.181583437
1/12/2004,0.854166667,20010,0,0.182309628
1/12/2004,0.875,20010.5,0,0.183038723
1/12/2004,0.895833333,20011,0.3,0.183038723
1/12/2004,0.916666667,20011.5,0,0.183038723
1/12/2004,0.9375,20012,0,0.183038723
1/12/2004,0.958333333,20012.5,0,0.183038723
1/12/2004,0.979166667,20013,0,0.183038723
1/12/2004,0,20013.5,0,0.183770735
1/12/2004,0.020833333,20014,0,0.183038723
1/12/2004,0.041666667,20014.5,0,0.183038723
1/12/2004,0.0625,20015,0,0.183038723
1/12/2004,0.083333333,20015.5,0,0.182309628
1/13/2004,0.104166667,20016,0,0.182309628
1/13/2004,0.125,20016.5,0,0.181583437
1/13/2004,0.145833333,20017,0,0.180860138
1/13/2004,0.166666667,20017.5,0,0.18013972
1/13/2004,0.1875,20018,0,0.18013972
1/13/2004,0.208333333,20018.5,0,0.179422172
1/13/2004,0.229166667,20019,0,0.178707483
1/13/2004,0.25,20019.5,0,0.17799564
1/13/2004,0.270833333,20020,0,0.177286632
1/13/2004,0.291666667,20020.5,0,0.176580449
1/13/2004,0.3125,20021,0,0.176580449
1/13/2004,0.333333333,20021.5,0,0.175877079
1/13/2004,0.354166667,20022,0,0.17517651
1/13/2004,0.375,20022.5,0,0.174478732
1/13/2004,0.395833333,20023,0,0.174478732
1/13/2004,0.416666667,20023.5,0,0.174478732
1/13/2004,0.4375,20024,0,0.17517651
1/13/2004,0.458333333,20024.5,0,0.176580449
1/13/2004,0.479166667,20025,0,0.176580449
1/13/2004,0.5,20025.5,0,0.176580449
1/13/2004,0.520833333,20026,0,0.175877079
1/13/2004,0.541666667,20026.5,0,0.175877079
1/13/2004,0.5625,20027,0,0.174478732
1/13/2004,0.583333333,20027.5,0,0.173783733
1/13/2004,0.604166667,20028,1.4,0.173091503
1/13/2004,0.625,20028.5,0.3,0.171715304
1/13/2004,0.645833333,20029,0,0.170350046
1/13/2004,0.666666667,20029.5,0,0.168322485
1/13/2004,0.6875,20030,1.9,0.166319057
1/13/2004,0.708333333,20030.5,0,0.164339474
1/13/2004,0.729166667,20031,0,0.162383453
1/13/2004,0.75,20031.5,0,0.16109239
1/13/2004,0.770833333,20032,0,0.160450713
1/13/2004,0.791666667,20032.5,0,0.159811592
1/13/2004,0.8125,20033,0,0.159175017
1/13/2004,0.833333333,20033.5,0,0.159811592
1/13/2004,0.854166667,20034,0,0.159811592
1/13/2004,0.875,20034.5,0,0.159811592
1/13/2004,0.895833333,20035,0,0.160450713
1/13/2004,0.916666667,20035.5,3.7,0.16109239
1/13/2004,0.9375,20036,1,0.162383453
1/13/2004,0.958333333,20036.5,4.3,0.170350046
1/13/2004,0.979166667,20037,4.3,0.18013972
1/13/2004,0,20037.5,3.6,0.195108843
1/13/2004,0.020833333,20038,1.2,0.219050771
1/13/2004,0.041666667,20038.5,2.3,0.250887767
1/13/2004,0.0625,20039,2.8,0.283931819
1/13/2004,0.083333333,20039.5,2,0.321328053
1/14/2004,0.104166667,20040,1,0.368030102
1/14/2004,0.125,20040.5,0.5,0.423205609
1/14/2004,0.145833333,20041,0,0.484714615
1/14/2004,0.166666667,20041.5,0,0.550749443
1/14/2004,0.1875,20042,0,0.619396539
1/14/2004,0.208333333,20042.5,0,0.705901117
1/14/2004,0.229166667,20043,0,0.801418597
1/14/2004,0.25,20043.5,0,0.906587411
1/14/2004,0.270833333,20044,0,1.01314805
1/14/2004,0.291666667,20044.5,0,1.095653277
1/14/2004,0.3125,20045,0,1.14855883
1/14/2004,0.333333333,20045.5,0,1.163323065
1/14/2004,0.354166667,20046,0,1.15346412
1/14/2004,0.375,20046.5,0,1.129098017
1/14/2004,0.395833333,20047,0,1.0862392
1/14/2004,0.416666667,20047.5,0,1.044643645
1/14/2004,0.4375,20048,0,0.991102524
1/14/2004,0.458333333,20048.5,0,0.943902389
1/14/2004,0.479166667,20049,0,0.894404964
1/14/2004,0.5,20049.5,0,0.846929908
1/14/2004,0.520833333,20050,0,0.801418597
1/14/2004,0.541666667,20050.5,0,0.754263878
1/14/2004,0.5625,20051,0,0.71265971
1/14/2004,0.583333333,20051.5,0,0.669605837
1/14/2004,0.604166667,20052,13.6,0.631667491
1/14/2004,0.625,20052.5,3.3,0.601335073
1/14/2004,0.645833333,20053,0.1,0.619396539
1/14/2004,0.666666667,20053.5,1.6,0.628582367
1/14/2004,0.6875,20054,0.3,0.644124707
1/14/2004,0.708333333,20054.5,0,0.682633731
1/14/2004,0.729166667,20055,0,0.740193614
1/14/2004,0.75,20055.5,0,0.783021389
1/14/2004,0.770833333,20056,0,0.794020236
1/14/2004,0.791666667,20056.5,0,0.779381294
1/14/2004,0.8125,20057,0,0.750727178
1/14/2004,0.833333333,20057.5,0,0.719468001
1/14/2004,0.854166667,20058,0,0.682633731
1/14/2004,0.875,20058.5,0,0.650423781
1/14/2004,0.895833333,20059,0,0.622446922
1/14/2004,0.916666667,20059.5,0,0.598364684
1/14/2004,0.9375,20060,0,0.584729048
1/14/2004,0.958333333,20060.5,0,0.56635362
1/14/2004,0.979166667,20061,0,0.550749443
1/14/2004,0,20061.5,0,0.533441843
1/14/2004,0.020833333,20062,0.4,0.518744451
1/14/2004,0.041666667,20062.5,0,0.502442625
1/14/2004,0.0625,20063,0,0.486653093
1/14/2004,0.083333333,20063.5,0,0.469482195
1/15/2004,0.104166667,20064,0.4,0.454728462
1/15/2004,0.125,20064.5,0,0.438683982
1/15/2004,0.145833333,20065,0.7,0.424898099
1/15/2004,0.166666667,20065.5,0.1,0.411545446
1/15/2004,0.1875,20066,3.9,0.401807056
1/15/2004,0.208333333,20066.5,2.3,0.393867995
1/15/2004,0.229166667,20067,2.9,0.403413969
1/15/2004,0.25,20067.5,1.1,0.41816848
1/15/2004,0.270833333,20068,0.4,0.440438373
1/15/2004,0.291666667,20068.5,0.1,0.469482195
1/15/2004,0.3125,20069,0,0.504452001
1/15/2004,0.333333333,20069.5,0,0.544194247
1/15/2004,0.354166667,20070,0,0.587067506
1/15/2004,0.375,20070.5,0,0.634764256
1/15/2004,0.395833333,20071,0,0.689220387
1/15/2004,0.416666667,20071.5,0,0.743692078
1/15/2004,0.4375,20072,0.4,0.790340827
1/15/2004,0.458333333,20072.5,0,0.831544144
1/15/2004,0.479166667,20073,0,0.86646919
1/15/2004,0.5,20073.5,9.9,0.886353607
1/15/2004,0.520833333,20074,0.7,0.89845169
1/15/2004,0.541666667,20074.5,4.1,0.939698912
1/15/2004,0.5625,20075,3,0.973733495
1/15/2004,0.583333333,20075.5,0.2,1.031054626
1/15/2004,0.604166667,20076,3,1.124272717
1/15/2004,0.625,20076.5,3.7,1.234164882
1/15/2004,0.645833333,20077,1.2,1.368881446
1/15/2004,0.666666667,20077.5,2.9,1.54517331
1/15/2004,0.6875,20078,1.5,1.70500558
1/15/2004,0.708333333,20078.5,0.8,1.913272756
1/15/2004,0.729166667,20079,0.7,2.172403393
1/15/2004,0.75,20079.5,0.2,2.448957767
1/15/2004,0.770833333,20080,0.2,2.685313511
1/15/2004,0.791666667,20080.5,0.1,2.858957164
1/15/2004,0.8125,20081,0,2.938848789
1/15/2004,0.833333333,20081.5,0,2.918716803
1/15/2004,0.854166667,20082,0,2.829432843
1/15/2004,0.875,20082.5,0,2.685313511
1/15/2004,0.895833333,20083,0,2.519903341
1/15/2004,0.916666667,20083.5,0,2.345433428
1/15/2004,0.9375,20084,0,2.180412944
1/15/2004,0.958333333,20084.5,0,2.009369595
1/15/2004,0.979166667,20085,0,1.855920161
1/15/2004,0,20085.5,0,1.70500558
1/15/2004,0.020833333,20086,0.4,1.576176322
1/15/2004,0.041666667,20086.5,0,1.449107419
1/15/2004,0.0625,20087,0.1,1.335565217
1/15/2004,0.083333333,20087.5,0,1.244550052
1/16/2004,0.104166667,20088,0,1.15838552
1/16/2004,0.125,20088.5,0,1.081555572
1/16/2004,0.145833333,20089,0,1.008709046
1/16/2004,0.166666667,20089.5,0,0.948120324
1/16/2004,0.1875,20090,0,0.890372281
1/16/2004,0.208333333,20090.5,0,0.835370248
1/16/2004,0.229166667,20091,0,0.786674556
1/16/2004,0.25,20091.5,0,0.740193614
1/16/2004,0.270833333,20092,0,0.699191965
1/16/2004,0.291666667,20092.5,0,0.659961169
1/16/2004,0.3125,20093,0,0.622446922
1/16/2004,0.333333333,20093.5,0.4,0.589521233
1/16/2004,0.354166667,20094,0,0.56635362
1/16/2004,0.375,20094.5,0,0.544194247
1/16/2004,0.395833333,20095,0,0.524993087
1/16/2004,0.416666667,20095.5,0,0.506469414
1/16/2004,0.4375,20096,0,0.488599323
1/16/2004,0.458333333,20096.5,0,0.473244825
1/16/2004,0.479166667,20097,0,0.458372849
1/16/2004,0.5,20097.5,0,0.443968234
1/16/2004,0.520833333,20098,0,0.431736019
1/16/2004,0.541666667,20098.5,0,0.41816848
1/16/2004,0.5625,20099,0,0.40827337
1/16/2004,0.583333333,20099.5,0,0.395443158
1/16/2004,0.604166667,20100,0,0.386085796
1/16/2004,0.625,20100.5,0,0.376949857
1/16/2004,0.645833333,20101,0,0.366564133
1/16/2004,0.666666667,20101.5,0,0.357890135
1/16/2004,0.6875,20102,0,0.348029544
1/16/2004,0.708333333,20102.5,12.1,0.338440633
1/16/2004,0.729166667,20103,0.4,0.33175359
1/16/2004,0.75,20103.5,1.9,0.366564133
1/16/2004,0.770833333,20104,2,0.398612407
1/16/2004,0.791666667,20104.5,0.4,0.424898099
1/16/2004,0.8125,20105,0.4,0.45111305
1/16/2004,0.833333333,20105.5,0.1,0.478945386
1/16/2004,0.854166667,20106,0.1,0.502442625
1/16/2004,0.875,20106.5,0,0.518744451
1/16/2004,0.895833333,20107,0,0.531316992
1/16/2004,0.916666667,20107.5,0,0.535575192
1/16/2004,0.9375,20108,0,0.533441843
1/16/2004,0.958333333,20108.5,0,0.529200604
1/16/2004,0.979166667,20109,0,0.518744451
1/16/2004,0,20109.5,0,0.506469414
1/16/2004,0.020833333,20110,0,0.492515166
1/16/2004,0.041666667,20110.5,0,0.478945386
1/16/2004,0.0625,20111,0,0.463894267
1/16/2004,0.083333333,20111.5,0,0.449316138
1/17/2004,0.104166667,20112,0,0.435196135
1/17/2004,0.125,20112.5,0,0.42151986
1/17/2004,0.145833333,20113,0,0.409906143
1/17/2004,0.166666667,20113.5,0,0.39702462
1/17/2004,0.1875,20114,0,0.386085796
1/17/2004,0.208333333,20114.5,0,0.376949857
1/17/2004,0.229166667,20115,0,0.366564133
1/17/2004,0.25,20115.5,0,0.357890135
1/17/2004,0.270833333,20116,0,0.348029544
1/17/2004,0.291666667,20116.5,0,0.33979413
1/17/2004,0.3125,20117,0,0.33175359
1/17/2004,0.333333333,20117.5,0,0.323903313
1/17/2004,0.354166667,20118,0.4,0.317503504
1/17/2004,0.375,20118.5,0,0.311230145
1/17/2004,0.395833333,20119,0,0.306300821
1/17/2004,0.416666667,20119.5,0,0.301449569
1/17/2004,0.4375,20120,0,0.296675151
1/17/2004,0.458333333,20120.5,0,0.293144029
1/17/2004,0.479166667,20121,0,0.288501156
1/17/2004,0.5,20121.5,0,0.285067323
1/17/2004,0.520833333,20122,0,0.281674361
1/17/2004,0.541666667,20122.5,0,0.278321782
1/17/2004,0.5625,20123,0,0.275009107
1/17/2004,0.583333333,20123.5,0,0.271735861
1/17/2004,0.604166667,20124,0,0.267432055
1/17/2004,0.625,20124.5,0,0.264248993
1/17/2004,0.645833333,20125,0,0.260063766
1/17/2004,0.666666667,20125.5,0,0.254925324
1/17/2004,0.6875,20126,1.5,0.250887767
1/17/2004,0.708333333,20126.5,0,0.246914157
1/17/2004,0.729166667,20127,0,0.243003482
1/17/2004,0.75,20127.5,0,0.238202124
1/17/2004,0.770833333,20128,0,0.234429432
1/17/2004,0.791666667,20128.5,0,0.231639178
1/17/2004,0.8125,20129,0,0.228882134
1/17/2004,0.833333333,20129.5,0,0.227970431
1/17/2004,0.854166667,20130,0,0.225257054
1/17/2004,0.875,20130.5,0,0.224359791
1/17/2004,0.895833333,20131,0,0.223466102
1/17/2004,0.916666667,20131.5,0,0.222575973
1/17/2004,0.9375,20132,0,0.221689389
1/17/2004,0.958333333,20132.5,0,0.220806337
1/17/2004,0.979166667,20133,0,0.219926802
1/17/2004,0,20133.5,0,0.219050771
1/17/2004,0.020833333,20134,0,0.217309163
1/17/2004,0.041666667,20134.5,0,0.216443559
1/17/2004,0.0625,20135,0,0.215581402
1/17/2004,0.083333333,20135.5,0,0.21472268
1/18/2004,0.104166667,20136,0,0.213867378
1/18/2004,0.125,20136.5,0,0.213015483
1/18/2004,0.145833333,20137,0,0.21132186
1/18/2004,0.166666667,20137.5,0,0.210480105
1/18/2004,0.1875,20138,0,0.209641702
1/18/2004,0.208333333,20138.5,0,0.20880664
1/18/2004,0.229166667,20139,0,0.207974903
1/18/2004,0.25,20139.5,0,0.20714648
1/18/2004,0.270833333,20140,16.2,0.206321356
1/18/2004,0.291666667,20140.5,3.2,0.207974903
1/18/2004,0.3125,20141,3.5,0.253909883
1/18/2004,0.333333333,20141.5,4.5,0.338440633
1/18/2004,0.354166667,20142,1.1,0.449316138
1/18/2004,0.375,20142.5,1.3,0.584729048
1/18/2004,0.395833333,20143,0.3,0.783021389
1/18/2004,0.416666667,20143.5,0.7,1.058370099
1/18/2004,0.4375,20144,0.1,1.425826082
1/18/2004,0.458333333,20144.5,16.8,1.786100666
1/18/2004,0.479166667,20145,3.4,2.15645224
1/18/2004,0.5,20145.5,6.1,2.80988073
1/18/2004,0.520833333,20146,4.6,3.524062892
1/18/2004,0.541666667,20146.5,1.6,4.155438206
1/18/2004,0.5625,20147,1,4.593850784
1/18/2004,0.583333333,20147.5,0.4,4.87048769
1/18/2004,0.604166667,20148,0.2,5.175355785
1/18/2004,0.625,20148.5,0,5.349175472
1/18/2004,0.645833333,20149,0,5.175355785
1/18/2004,0.666666667,20149.5,0,4.796478421
1/18/2004,0.6875,20150,0,4.343084554
1/18/2004,0.708333333,20150.5,0,3.898268905
1/18/2004,0.729166667,20151,0,3.489375063
1/18/2004,0.75,20151.5,0,3.135481017
1/18/2004,0.770833333,20152,0,2.80988073
1/18/2004,0.791666667,20152.5,0,2.537884334
1/18/2004,0.8125,20153,0,2.294951841
1/18/2004,0.833333333,20153.5,0,2.078043839
1/18/2004,0.854166667,20154,0,1.891607987
1/18/2004,0.875,20154.5,0,1.731715475
1/18/2004,0.895833333,20155,0,1.588710688
1/18/2004,0.916666667,20155.5,0,1.460857241
1/18/2004,0.9375,20156,0,1.346600475
1/18/2004,0.958333333,20156.5,0,1.255002353
1/18/2004,0.979166667,20157,0,1.168276794
1/18/2004,0,20157.5,0,1.090938423
1/18/2004,0.020833333,20158,0,1.022071154
1/18/2004,0.041666667,20158.5,0,0.960861222
1/18/2004,0.0625,20159,0,0.906587411
1/18/2004,0.083333333,20159.5,0,0.858612298
1/19/2004,0.104166667,20160,0,0.808869902
1/19/2004,0.125,20160.5,0,0.768539109
1/19/2004,0.145833333,20161,0,0.726326244
1/19/2004,0.166666667,20161.5,0,0.692532002
1/19/2004,0.1875,20162,0,0.656770161
1/19/2004,0.208333333,20162.5,0,0.625508855
1/19/2004,0.229166667,20163,0,0.595405601
1/19/2004,0.25,20163.5,0,0.575467995
1/19/2004,0.270833333,20164,0,0.552952009
1/19/2004,0.291666667,20164.5,0,0.533441843
1/19/2004,0.3125,20165,0,0.514620067
1/19/2004,0.333333333,20165.5,0,0.498447852
1/19/2004,0.354166667,20166,0,0.482783858
1/19/2004,0.375,20166.5,0,0.467612113
1/19/2004,0.395833333,20167,0,0.454728462
1/19/2004,0.416666667,20167.5,0,0.442199781
1/19/2004,0.4375,20168,0,0.431736019
1/19/2004,0.458333333,20168.5,0,0.42151986
1/19/2004,0.479166667,20169,0,0.413191305
1/19/2004,0.5,20169.5,0,0.403413969
1/19/2004,0.520833333,20170,0,0.393867995
1/19/2004,0.541666667,20170.5,0,0.387629836
1/19/2004,0.5625,20171,0,0.381490479
1/19/2004,0.583333333,20171.5,4.5,0.37395284
1/19/2004,0.604166667,20172,0.8,0.368030102
1/19/2004,0.625,20172.5,0.1,0.37395284
1/19/2004,0.645833333,20173,1.9,0.381490479
1/19/2004,0.666666667,20173.5,0,0.386085796
1/19/2004,0.6875,20174,0,0.393867995
1/19/2004,0.708333333,20174.5,0,0.403413969
1/19/2004,0.729166667,20175,0,0.411545446
1/19/2004,0.75,20175.5,0,0.42151986
1/19/2004,0.770833333,20176,0,0.431736019
1/19/2004,0.791666667,20176.5,0,0.438683982
1/19/2004,0.8125,20177,0,0.445743758
1/19/2004,0.833333333,20177.5,0,0.452917149
1/19/2004,0.854166667,20178,0,0.458372849
1/19/2004,0.875,20178.5,0,0.458372849
1/19/2004,0.895833333,20179,0,0.458372849
1/19/2004,0.916666667,20179.5,0,0.456547019
1/19/2004,0.9375,20180,0,0.45111305
1/19/2004,0.958333333,20180.5,0,0.445743758
1/19/2004,0.979166667,20181,0,0.438683982
1/19/2004,0,20181.5,0,0.433462624
1/19/2004,0.020833333,20182,0,0.426597359
1/19/2004,0.041666667,20182.5,0,0.41816848
1/19/2004,0.0625,20183,0,0.409906143
1/19/2004,0.083333333,20183.5,0,0.403413969
1/20/2004,0.104166667,20184,0,0.393867995
1/20/2004,0.125,20184.5,0,0.386085796
1/20/2004,0.145833333,20185,0,0.378457361
1/20/2004,0.166666667,20185.5,0,0.369501934
1/20/2004,0.1875,20186,0,0.36364969
1/20/2004,0.208333333,20186.5,0,0.356464556
1/20/2004,0.229166667,20187,0,0.348029544
1/20/2004,0.25,20187.5,0,0.34115304
1/20/2004,0.270833333,20188,0,0.335749791
1/20/2004,0.291666667,20188.5,0,0.329115915
1/20/2004,0.3125,20189,0,0.322613113
1/20/2004,0.333333333,20189.5,0,0.317503504
1/20/2004,0.354166667,20190,0,0.312474821
1/20/2004,0.375,20190.5,0,0.306300821
1/20/2004,0.395833333,20191,0,0.30265513
1/20/2004,0.416666667,20191.5,0,0.300248809
1/20/2004,0.4375,20192,0,0.297861619
1/20/2004,0.458333333,20192.5,0,0.29549341
1/20/2004,0.479166667,20193,0,0.293144029
1/20/2004,0.5,20193.5,0,0.288501156
1/20/2004,0.520833333,20194,0,0.286207369
1/20/2004,0.541666667,20194.5,0.3,0.283931819
1/20/2004,0.5625,20195,0,0.281674361
1/20/2004,0.583333333,20195.5,0,0.279434851
1/20/2004,0.604166667,20196,0,0.277213147
1/20/2004,0.625,20196.5,0,0.272278684
1/20/2004,0.645833333,20197,0,0.266366797
1/20/2004,0.666666667,20197.5,0,0.263196414
1/20/2004,0.6875,20198,0.2,0.260063766
1/20/2004,0.708333333,20198.5,1.1,0.255944825
1/20/2004,0.729166667,20199,4.3,0.253909883
1/20/2004,0.75,20199.5,0,0.251891121
1/20/2004,0.770833333,20200,0.8,0.248893032
1/20/2004,0.791666667,20200.5,0,0.246914157
1/20/2004,0.8125,20201,0,0.244951016
1/20/2004,0.833333333,20201.5,0,0.243003482
1/20/2004,0.854166667,20202,0,0.24203553
1/20/2004,0.875,20202.5,0,0.240111177
1/20/2004,0.895833333,20203,0,0.239154746
1/20/2004,0.916666667,20203.5,0,0.238202124
1/20/2004,0.9375,20204,0,0.237253297
1/20/2004,0.958333333,20204.5,0,0.236308249
1/20/2004,0.979166667,20205,0,0.235366966
1/20/2004,0,20205.5,0,0.234429432
1/20/2004,0.020833333,20206,0,0.234429432
1/20/2004,0.041666667,20206.5,0,0.233495633
1/20/2004,0.0625,20207,0,0.232565553
1/20/2004,0.083333333,20207.5,0,0.231639178
1/21/2004,0.104166667,20208,0,0.230716493
1/21/2004,0.125,20208.5,0,0.229797483
1/21/2004,0.145833333,20209,0,0.228882134
1/21/2004,0.166666667,20209.5,0,0.227970431
1/21/2004,0.1875,20210,0,0.227970431
1/21/2004,0.208333333,20210.5,0,0.226157906
1/21/2004,0.229166667,20211,0,0.225257054
1/21/2004,0.25,20211.5,0,0.224359791
1/21/2004,0.270833333,20212,0,0.223466102
1/21/2004,0.291666667,20212.5,0,0.223466102
1/21/2004,0.3125,20213,0,0.222575973
1/21/2004,0.333333333,20213.5,0,0.221689389
1/21/2004,0.354166667,20214,0,0.221689389
1/21/2004,0.375,20214.5,0,0.221689389
1/21/2004,0.395833333,20215,0,0.221689389
1/21/2004,0.416666667,20215.5,0,0.221689389
1/21/2004,0.4375,20216,0,0.221689389
1/21/2004,0.458333333,20216.5,0,0.221689389
1/21/2004,0.479166667,20217,0,0.222575973
1/21/2004,0.5,20217.5,0,0.221689389
1/21/2004,0.520833333,20218,0,0.220806337
1/21/2004,0.541666667,20218.5,0,0.220806337
1/21/2004,0.5625,20219,0,0.219926802
1/21/2004,0.583333333,20219.5,0,0.219050771
1/21/2004,0.604166667,20220,0,0.217309163
1/21/2004,0.625,20220.5,0.3,0.215581402
1/21/2004,0.645833333,20221,0,0.213015483
1/21/2004,0.666666667,20221.5,0,0.210480105
1/21/2004,0.6875,20222,0,0.20880664
1/21/2004,0.708333333,20222.5,0,0.20714648
1/21/2004,0.729166667,20223,5.7,0.206321356
1/21/2004,0.75,20223.5,7.5,0.222575973
1/21/2004,0.770833333,20224,0.9,0.256968404
1/21/2004,0.791666667,20224.5,2,0.299052832
1/21/2004,0.8125,20225,1.1,0.34942139
1/21/2004,0.833333333,20225.5,0.5,0.405027309
1/21/2004,0.854166667,20226,0,0.465749481
1/21/2004,0.875,20226.5,0,0.529200604
1/21/2004,0.895833333,20227,0,0.595405601
1/21/2004,0.916666667,20227.5,0,0.682633731
1/21/2004,0.9375,20228,0,0.764950972
1/21/2004,0.958333333,20228.5,0,0.846929908
1/21/2004,0.979166667,20229,0,0.914779718
1/21/2004,0,20229.5,0,0.969428082
1/21/2004,0.020833333,20230,0,1.004285027
1/21/2004,0.041666667,20230.5,0,1.008709046
1/21/2004,0.0625,20231,0,0.995481801
1/21/2004,0.083333333,20231.5,0,0.969428082
1/22/2004,0.104166667,20232,0,0.931335192
1/22/2004,0.125,20232.5,0,0.890372281
1/22/2004,0.145833333,20233,0,0.846929908
1/22/2004,0.166666667,20233.5,0,0.801418597
1/22/2004,0.1875,20234,0,0.757813389
1/22/2004,0.208333333,20234.5,0,0.716057628
1/22/2004,0.229166667,20235,0,0.679358627
1/22/2004,0.25,20235.5,0,0.640992833
1/22/2004,0.270833333,20236,0,0.604316799
1/22/2004,0.291666667,20236.5,0,0.577769416
1/22/2004,0.3125,20237,0,0.552952009
1/22/2004,0.333333333,20237.5,0,0.529200604
1/22/2004,0.354166667,20238,0,0.510528475
1/22/2004,0.375,20238.5,0,0.490553337
1/22/2004,0.395833333,20239,0,0.473244825
1/22/2004,0.416666667,20239.5,0,0.458372849
1/22/2004,0.4375,20240,0,0.443968234
1/22/2004,0.458333333,20240.5,0,0.430016291
1/22/2004,0.479166667,20241,0,0.416502796
1/22/2004,0.5,20241.5,0,0.4066471
1/22/2004,0.520833333,20242,6.9,0.398612407
1/22/2004,0.541666667,20242.5,7.4,0.463894267
1/22/2004,0.5625,20243,1.8,0.537717072
1/22/2004,0.583333333,20243.5,4.5,0.634764256
1/22/2004,0.604166667,20244,0.5,0.794020236
1/22/2004,0.625,20244.5,0.4,0.98673809
1/22/2004,0.645833333,20245,0,1.21359473
1/22/2004,0.666666667,20245.5,0,1.431619227
1/22/2004,0.6875,20246,0,1.61400949
1/22/2004,0.708333333,20246.5,0,1.765554429
1/22/2004,0.729166667,20247,0,1.891607987
1/22/2004,0.75,20247.5,0,1.971979896
1/22/2004,0.770833333,20248,0,1.971979896
1/22/2004,0.791666667,20248.5,0,1.920536618
1/22/2004,0.8125,20249,0,1.827744918
1/22/2004,0.833333333,20249.5,0,1.711653116
1/22/2004,0.854166667,20250,0,1.595006568
1/22/2004,0.875,20250.5,0,1.484576782
1/22/2004,0.895833333,20251,0,1.37449576
1/22/2004,0.916666667,20251.5,0,1.281428804
1/22/2004,0.9375,20252,0,1.193289483
1/22/2004,0.958333333,20252.5,0,1.114669744
1/22/2004,0.979166667,20253,0,1.044643645
1/22/2004,0,20253.5,0,0.978053611
1/22/2004,0.020833333,20254,0,0.918897177
1/22/2004,0.041666667,20254.5,0,0.86646919
1/22/2004,0.0625,20255,0,0.812615493
1/22/2004,0.083333333,20255.5,0,0.764950972
1/23/2004,0.104166667,20256,0,0.722890863
1/23/2004,0.125,20256.5,0,0.682633731
1/23/2004,0.145833333,20257,0,0.647268346
1/23/2004,0.166666667,20257.5,0,0.6133303
1/23/2004,0.1875,20258,0,0.587067506
1/23/2004,0.208333333,20258.5,0,0.56185071
1/23/2004,0.229166667,20259,0,0.539867519
1/23/2004,0.25,20259.5,0,0.520819022
1/23/2004,0.270833333,20260,0,0.500441252
1/23/2004,0.291666667,20260.5,0,0.484714615
1/23/2004,0.3125,20261,0,0.467612113
1/23/2004,0.333333333,20261.5,0,0.452917149
1/23/2004,0.354166667,20262,0,0.438683982
1/23/2004,0.375,20262.5,0,0.426597359
1/23/2004,0.395833333,20263,0,0.413191305
1/23/2004,0.416666667,20263.5,0,0.403413969
1/23/2004,0.4375,20264,0,0.393867995
1/23/2004,0.458333333,20264.5,0,0.384547906
1/23/2004,0.479166667,20265,0,0.376949857
1/23/2004,0.5,20265.5,0,0.368030102
1/23/2004,0.520833333,20266,0,0.360758419
1/23/2004,0.541666667,20266.5,0,0.353630412
1/23/2004,0.5625,20267,0,0.346643243
1/23/2004,0.583333333,20267.5,0,0.33979413
1/23/2004,0.604166667,20268,0,0.334412404
1/23/2004,0.625,20268.5,0,0.327804952
1/23/2004,0.645833333,20269,0,0.322613113
1/23/2004,0.666666667,20269.5,0,0.316238797
1/23/2004,0.6875,20270,0,0.311230145
1/23/2004,0.708333333,20270.5,0,0.305080737
1/23/2004,0.729166667,20271,0,0.301449569
1/23/2004,0.75,20271.5,0,0.296675151
1/23/2004,0.770833333,20272,0,0.291976352
1/23/2004,0.791666667,20272.5,0,0.287351974
1/23/2004,0.8125,20273,0,0.283931819
1/23/2004,0.833333333,20273.5,0,0.280552371
1/23/2004,0.854166667,20274,0,0.276108928
1/23/2004,0.875,20274.5,0,0.273913667
1/23/2004,0.895833333,20275,0,0.269575369
1/23/2004,0.916666667,20275.5,0,0.266366797
1/23/2004,0.9375,20276,0,0.264248993
1/23/2004,0.958333333,20276.5,0,0.262148027
1/23/2004,0.979166667,20277,0,0.260063766
1/23/2004,0,20277.5,0,0.256968404
1/23/2004,0.020833333,20278,0,0.253909883
1/23/2004,0.041666667,20278.5,0,0.251891121
1/23/2004,0.0625,20279,0,0.249888409
1/23/2004,0.083333333,20279.5,0,0.24790162
1/24/2004,0.104166667,20280,0,0.246914157
1/24/2004,0.125,20280.5,0,0.244951016
1/24/2004,0.145833333,20281,0,0.243003482
1/24/2004,0.166666667,20281.5,0,0.241071433
1/24/2004,0.1875,20282,0,0.239154746
1/24/2004,0.208333333,20282.5,0,0.237253297
1/24/2004,0.229166667,20283,0,0.236308249
1/24/2004,0.25,20283.5,0,0.234429432
1/24/2004,0.270833333,20284,0,0.233495633
1/24/2004,0.291666667,20284.5,0,0.232565553
1/24/2004,0.3125,20285,0,0.231639178
1/24/2004,0.333333333,20285.5,0,0.230716493
1/24/2004,0.354166667,20286,0,0.230716493
1/24/2004,0.375,20286.5,0,0.229797483
1/24/2004,0.395833333,20287,0,0.229797483
1/24/2004,0.416666667,20287.5,0,0.229797483
1/24/2004,0.4375,20288,0,0.229797483
